Date,Order ID,Pair,Type,Side,Lot Size,Price,Margin Mode,Status
"2026-03-20T15:27:12.628Z","26571272","XAU/USD","stop_loss","buy","0.300","4545.24","cross","cancelled"
"2026-03-20T15:27:12.628Z","26572209","XAU/USD","take_profit","buy","0.300","4519.43","cross","cancelled"
"2026-03-20T15:27:12.628Z","26571930","XAU/USD","stop_loss","buy","0.300","4544.18","cross","cancelled"
"2026-03-20T15:26:36.675Z","26571264","XAU/USD","market","sell","0.300","4544.27","cross","filled"
"2026-03-20T15:26:00.851Z","26569576","XAU/USD","stop_loss","buy","0.300","4547.28","cross","filled"
"2026-03-20T15:25:59.998Z","26569555","XAU/USD","market","sell","0.300","4549.53","cross","filled"
"2026-03-20T12:26:29.396Z","26243386","XAU/USD","stop_loss","sell","0.040","4680.00","cross","filled"
"2026-03-20T12:18:21.349Z","26243381","XAU/USD","market","buy","0.040","4684.90","cross","filled"
"2026-03-20T12:01:21.372Z","26208881","XAU/USD","stop_loss","buy","0.030","4680.00","cross","filled"
"2026-03-20T11:56:13.473Z","26208877","XAU/USD","market","sell","0.030","4664.60","cross","filled"
"2026-03-19T15:22:15.154Z","24922629","XAU/USD","stop_loss","buy","0.100","4610.19","cross","filled"
"2026-03-19T15:22:14.958Z","24921230","XAU/USD","stop_loss","buy","0.100","4614.24","cross","cancelled"
"2026-03-19T15:22:14.958Z","24920953","XAU/USD","stop_loss","buy","0.100","4612.78","cross","cancelled"
"2026-03-19T15:22:14.958Z","24921389","XAU/USD","take_profit","buy","0.100","4594.82","cross","cancelled"
"2026-03-19T15:22:14.958Z","24921390","XAU/USD","stop_loss","buy","0.100","4614.24","cross","cancelled"
"2026-03-19T15:22:14.958Z","24922628","XAU/USD","take_profit","buy","0.100","4594.82","cross","cancelled"
"2026-03-19T15:21:09.743Z","24920942","XAU/USD","market","sell","0.100","4610.47","cross","filled"
"2026-03-19T15:15:08.511Z","24911233","XAU/USD","stop_loss","sell","0.100","4626.65","cross","filled"
"2026-03-19T15:15:08.266Z","24911232","XAU/USD","take_profit","sell","0.100","4639.74","cross","cancelled"
"2026-03-19T15:15:08.266Z","24910860","XAU/USD","stop_loss","sell","0.100","4626.65","cross","cancelled"
"2026-03-19T15:14:47.475Z","24910854","XAU/USD","market","buy","0.100","4628.12","cross","filled"
"2026-03-19T11:51:29.419Z","24443297","XAU/USD","take_profit","buy","0.020","4655.49","cross","filled"
"2026-03-19T11:51:29.224Z","24432451","XAU/USD","take_profit","buy","0.020","4655.00","cross","cancelled"
"2026-03-19T11:51:29.224Z","24441783","XAU/USD","take_profit","buy","0.020","4653.53","cross","cancelled"
"2026-03-19T11:51:29.224Z","24432452","XAU/USD","stop_loss","buy","0.020","4710.00","cross","cancelled"
"2026-03-19T11:51:29.224Z","24441784","XAU/USD","stop_loss","buy","0.020","4710.00","cross","cancelled"
"2026-03-19T11:51:29.224Z","24443021","XAU/USD","take_profit","buy","0.020","4654.90","cross","cancelled"
"2026-03-19T11:51:29.224Z","24443022","XAU/USD","stop_loss","buy","0.020","4710.00","cross","cancelled"
"2026-03-19T11:51:29.224Z","24443298","XAU/USD","stop_loss","buy","0.020","4710.00","cross","cancelled"
"2026-03-19T10:34:35.209Z","24432448","XAU/USD","market","sell","0.020","4695.79","cross","filled"
"2026-03-19T07:21:05.155Z","24127137","XAU/USD","stop_loss","buy","0.080","4772.74","cross","filled"
"2026-03-19T07:21:05.014Z","24127136","XAU/USD","take_profit","buy","0.080","4748.99","cross","cancelled"
"2026-03-19T07:21:05.014Z","24126466","XAU/USD","take_profit","buy","0.080","4748.99","cross","cancelled"
"2026-03-19T07:21:05.014Z","24126467","XAU/USD","stop_loss","buy","0.080","4775.25","cross","cancelled"
"2026-03-19T07:20:48.163Z","24126455","XAU/USD","market","sell","0.080","4773.26","cross","filled"
"2026-03-18T15:46:54.373Z","23248819","XAU/USD","stop_loss","buy","0.300","4862.65","cross","filled"
"2026-03-18T15:46:54.123Z","23248668","XAU/USD","stop_loss","buy","0.300","4864.25","cross","cancelled"
"2026-03-18T15:46:50.510Z","23248652","XAU/USD","market","sell","0.300","4863.56","cross","filled"
"2026-03-18T15:46:41.390Z","23248290","XAU/USD","stop_loss","buy","0.300","4865.06","cross","filled"
"2026-03-18T15:46:41.108Z","23248231","XAU/USD","take_profit","buy","0.300","4861.80","cross","cancelled"
"2026-03-18T15:46:41.108Z","23248232","XAU/USD","stop_loss","buy","0.300","4865.42","cross","cancelled"
"2026-03-18T15:46:41.108Z","23248142","XAU/USD","take_profit","buy","0.300","4861.80","cross","cancelled"
"2026-03-18T15:46:41.108Z","23248289","XAU/USD","take_profit","buy","0.300","4861.80","cross","cancelled"
"2026-03-18T15:46:41.108Z","23248143","XAU/USD","stop_loss","buy","0.300","4866.17","cross","cancelled"
"2026-03-18T15:46:35.411Z","23248136","XAU/USD","market","sell","0.300","4865.90","cross","filled"
"2026-03-18T15:45:47.011Z","23246744","XAU/USD","stop_loss","sell","0.300","4865.65","cross","filled"
"2026-03-18T15:45:46.724Z","23246625","XAU/USD","take_profit","sell","0.300","4869.13","cross","cancelled"
"2026-03-18T15:45:46.724Z","23246743","XAU/USD","take_profit","sell","0.300","4869.13","cross","cancelled"
"2026-03-18T15:45:46.724Z","23246626","XAU/USD","stop_loss","sell","0.300","4864.75","cross","cancelled"
"2026-03-18T15:45:42.453Z","23246618","XAU/USD","market","buy","0.300","4865.51","cross","filled"
"2026-03-18T15:45:00.149Z","23244988","XAU/USD","stop_loss","buy","0.300","4865.49","cross","filled"
"2026-03-18T15:44:59.863Z","23243996","XAU/USD","take_profit","buy","0.300","4864.14","cross","cancelled"
"2026-03-18T15:44:59.863Z","23243998","XAU/USD","stop_loss","buy","0.300","4868.52","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244201","XAU/USD","stop_loss","buy","0.300","4866.69","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244361","XAU/USD","take_profit","buy","0.300","4864.14","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244362","XAU/USD","stop_loss","buy","0.300","4866.45","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244583","XAU/USD","stop_loss","buy","0.300","4866.27","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244088","XAU/USD","stop_loss","buy","0.300","4867.58","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244087","XAU/USD","take_profit","buy","0.300","4864.14","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244200","XAU/USD","take_profit","buy","0.300","4864.14","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244870","XAU/USD","take_profit","buy","0.300","4864.14","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244871","XAU/USD","stop_loss","buy","0.300","4865.77","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244987","XAU/USD","take_profit","buy","0.300","4864.14","cross","cancelled"
"2026-03-18T15:44:59.863Z","23244582","XAU/USD","take_profit","buy","0.300","4864.14","cross","cancelled"
"2026-03-18T15:44:32.445Z","23243992","XAU/USD","market","sell","0.300","4868.08","cross","filled"
"2026-03-18T15:44:15.719Z","23243542","XAU/USD","stop_loss","buy","0.300","4868.67","cross","filled"
"2026-03-18T15:44:15.535Z","23243541","XAU/USD","take_profit","buy","0.300","4864.77","cross","cancelled"
"2026-03-18T15:44:08.386Z","23243538","XAU/USD","market","sell","0.300","4867.97","cross","filled"
"2026-03-18T14:42:12.872Z","23148444","XAU/USD","stop_loss","buy","0.310","4860.56","cross","filled"
"2026-03-18T14:42:06.501Z","23148316","XAU/USD","take_profit","buy","0.310","4857.29","cross","cancelled"
"2026-03-18T14:42:06.501Z","23148317","XAU/USD","stop_loss","buy","0.310","4861.67","cross","cancelled"
"2026-03-18T14:42:06.501Z","23148443","XAU/USD","take_profit","buy","0.310","4857.29","cross","cancelled"
"2026-03-18T14:41:42.707Z","23148152","XAU/USD","market","sell","0.310","4861.25","cross","filled"
"2026-03-18T14:39:26.540Z","23144396","XAU/USD","stop_loss","sell","0.310","4864.52","cross","filled"
"2026-03-18T14:39:19.511Z","23143981","XAU/USD","take_profit","sell","0.310","4867.33","cross","cancelled"
"2026-03-18T14:39:19.511Z","23144099","XAU/USD","stop_loss","sell","0.310","4863.79","cross","cancelled"
"2026-03-18T14:39:19.511Z","23144395","XAU/USD","take_profit","sell","0.310","4867.33","cross","cancelled"
"2026-03-18T14:39:19.511Z","23143982","XAU/USD","stop_loss","sell","0.310","4863.44","cross","cancelled"
"2026-03-18T14:39:19.511Z","23144098","XAU/USD","take_profit","sell","0.310","4867.33","cross","cancelled"
"2026-03-18T14:39:19.511Z","23144585","XAU/USD","take_profit","sell","0.310","4867.33","cross","cancelled"
"2026-03-18T14:39:19.511Z","23144586","XAU/USD","stop_loss","sell","0.310","4863.92","cross","cancelled"
"2026-03-18T14:38:46.738Z","23143797","XAU/USD","market","buy","0.310","4863.56","cross","filled"
"2026-03-18T14:36:24.152Z","23139790","XAU/USD","stop_loss","buy","0.310","4858.83","cross","filled"
"2026-03-18T14:36:16.816Z","23139520","XAU/USD","stop_loss","buy","0.310","4860.60","cross","cancelled"
"2026-03-18T14:35:51.379Z","23139337","XAU/USD","market","sell","0.310","4860.29","cross","filled"
"2026-03-18T14:35:05.809Z","23138251","XAU/USD","market","sell","0.310","4862.24","cross","filled"
"2026-03-18T14:35:03.921Z","23137653","XAU/USD","stop_loss","sell","0.310","4862.37","cross","cancelled"
"2026-03-18T14:34:31.733Z","23137481","XAU/USD","market","buy","0.310","4862.97","cross","filled"
"2026-03-18T14:33:27.395Z","23135308","XAU/USD","stop_loss","buy","0.100","4859.96","cross","filled"
"2026-03-18T14:33:20.162Z","23135511","XAU/USD","stop_loss","buy","0.100","4859.96","cross","cancelled"
"2026-03-18T14:33:20.162Z","23134960","XAU/USD","stop_loss","buy","0.100","4861.12","cross","cancelled"
"2026-03-18T14:33:20.162Z","23135510","XAU/USD","take_profit","buy","0.100","4856.25","cross","cancelled"
"2026-03-18T14:32:46.289Z","23134807","XAU/USD","market","sell","0.100","4860.43","cross","filled"
"2026-03-18T14:32:22.125Z","23133582","XAU/USD","stop_loss","buy","0.310","4858.28","cross","filled"
"2026-03-18T14:32:15.345Z","23133289","XAU/USD","stop_loss","buy","0.310","4860.29","cross","cancelled"
"2026-03-18T14:31:53.474Z","23133146","XAU/USD","market","sell","0.310","4859.75","cross","filled"
"2026-03-18T14:27:27.556Z","23125142","XAU/USD","stop_loss","sell","0.310","4864.00","cross","filled"
"2026-03-18T14:27:27.344Z","23125059","XAU/USD","stop_loss","sell","0.310","4864.00","cross","cancelled"
"2026-03-18T14:27:27.344Z","23125141","XAU/USD","take_profit","sell","0.310","4868.03","cross","cancelled"
"2026-03-18T14:27:27.344Z","23124967","XAU/USD","stop_loss","sell","0.310","4863.26","cross","cancelled"
"2026-03-18T14:27:17.861Z","23124957","XAU/USD","market","buy","0.310","4863.91","cross","filled"
"2026-03-18T14:26:00.271Z","23121904","XAU/USD","stop_loss","buy","0.310","4864.01","cross","filled"
"2026-03-18T14:25:59.090Z","23121896","XAU/USD","market","sell","0.310","4863.94","cross","filled"
"2026-03-18T14:24:52.544Z","23119789","XAU/USD","stop_loss","buy","0.300","4865.90","cross","filled"
"2026-03-18T14:24:52.344Z","23119616","XAU/USD","stop_loss","buy","0.300","4866.97","cross","cancelled"
"2026-03-18T14:24:45.555Z","23119611","XAU/USD","market","sell","0.300","4866.47","cross","filled"
"2026-03-18T14:23:32.483Z","23117588","XAU/USD","stop_loss","sell","0.300","4868.79","cross","filled"
"2026-03-18T14:23:32.269Z","23117425","XAU/USD","stop_loss","sell","0.300","4868.79","cross","cancelled"
"2026-03-18T14:23:32.269Z","23117352","XAU/USD","stop_loss","sell","0.300","4867.79","cross","cancelled"
"2026-03-18T14:23:32.269Z","23117587","XAU/USD","take_profit","sell","0.300","4874.55","cross","cancelled"
"2026-03-18T14:23:12.121Z","23117346","XAU/USD","market","buy","0.300","4868.48","cross","filled"
"2026-03-18T14:22:23.443Z","23115720","XAU/USD","stop_loss","buy","0.300","4867.20","cross","filled"
"2026-03-18T14:22:16.301Z","23115709","XAU/USD","market","sell","0.300","4866.56","cross","filled"
